house,avg_weekly_packs,avg_weekly_spend,avg_weekly_vol,shops,brands,max_spend,min_spend,prop_promo_price,prop_promo_units,avg_weekly_visits,cust_type
736707,1.88235294117647,6.70588235294118,0.282352941176471,2,1,5,2.5,0.84375,0.125,1.11764705882353,Heavy
736712,2,6.215,0.3715,2,2,4,2.5,0.416666666666667,0,1,Heavy
736717,1,2.63333333333333,0.0891333333333333,1,3,4.5,1.85,0.666666666666667,0,1,Light
736719,1,2.69666666666667,0.0767,1,2,3.59,2,0.333333333333333,0,1,Light
736748,1,1.49,0.1001,1,1,1.49,1.49,0,0,1,Light
736751,1.5,4.99,0.29995,1,1,5,2.49,0.333333333333333,0,1,Heavy
736772,2,5.75,0.236275,2,2,4,2,1,0,1,Heavy
736774,1,3.65,0.1001,1,1,3.65,3.65,0,0,1,Light
736775,1,1.88777777777778,0.1001,2,3,2.74,1.75,0.111111111111111,0,1,Light
736789,1,1.5,0.1001,1,1,1.5,1.5,0,0,1,Light
736796,2,5,0.3998,1,1,2.5,2.5,0,1,1,Heavy
736873,1,2.49,0.1001,1,1,2.49,2.49,1,0,1,Light
736911,1,5,0.2999,1,1,5,5,1,0,1,Heavy
736913,1,1.49,0.0499,1,1,1.49,1.49,1,0,1,Light
736938,1.6,2.99666666666667,0.27992,2,1,2,1.5,0,0,1.13333333333333,Heavy
736940,1,2.495,0.1001,2,2,3,1.99,1,0,1,Light
736945,1,4.2,0.2999,1,1,5,4,0.6,0,1,Heavy
736949,1,2.49,0.1001,1,1,2.49,2.49,1,0,1,Light
736974,1,4.84125,0.2999,1,1,5.89,3.98,0.75,0,1,Heavy
736977,2.75555555555556,7.84177777777778,0.318611111111111,2,5,5,0,0.17741935483871,0.653225806451613,1.24444444444444,Heavy
737008,1,5,0.2999,1,1,5,5,1,0,1,Heavy
737010,1,3,0.0499,1,1,3,3,0,0,1,Light
737033,1,3.98,0.1001,1,1,3.98,3.98,0,0,1,Light
737034,1.75,5.2275,0.296591666666667,1,3,4,2.47,0.523809523809524,0.285714285714286,1,Heavy
737064,2.5,6.6,0.25025,1,1,3.3,0,0,0.6,1,Heavy
737100,1,2.24,0.0850333333333333,1,3,2.5,1.97,0.666666666666667,0,1,Light
737101,1,2.75,0.1001,1,1,2.75,2.75,0,0,1,Light
737102,1,4,0.2999,1,1,4,4,1,0,1,Heavy
737118,1.5,4.76,0.2251,2,3,4,1.52,0.333333333333333,0,1.5,Heavy
737128,1.14285714285714,5.79142857142857,0.342742857142857,3,1,5.89,3.98,0.5,0,1,Heavy
737137,1.25,3.3175,0.1056625,3,6,3.5,1.49,0.5,0,1,Light
737144,1.66666666666667,5.5,0.2999,1,1,3.5,2.5,1,0,1,Heavy
737174,1.33333333333333,4.76333333333333,0.2632,2,3,4,3,1,0,1.33333333333333,Heavy
737190,1,3.5,0.095,1,1,3.5,3.5,1,0,1,Light
737193,1,3,0.10005,1,2,3,3,1,0,1,Light
737194,1,3,0.1001,1,1,3,3,1,0,1,Light
737201,1.25,4.7175,0.2724,2,3,6,2.79,0.4,0,1,Heavy
737225,1,2.91666666666667,0.108416666666667,1,1,3,2.5,1,0,1,Light
737232,1,1.995,0.0925,1,1,2,1.99,1,0,1,Light
737240,1,2.73,0.075,2,2,3.46,2,0.5,0,1,Light
737246,1,1.11,0.1,1,1,1.75,0.47,0,0,1,Light
737248,1,2.5,0.1001,1,1,2.5,2.5,1,0,1,Light
737269,1.125,5.25,0.2324125,1,2,5,4,0.666666666666667,0.222222222222222,1,Heavy
737277,1.22448979591837,2.69510204081633,0.240497959183673,2,4,3,1.59,0.416666666666667,0,1,Heavy
737281,1,3.7425,0.2724,1,2,4,2.97,0.5,0,1,Heavy
737284,1.33333333333333,5.66666666666667,0.248233333333333,2,1,4.5,3.5,1,0,1,Heavy
737302,1,2,0.085,1,1,2,2,1,0,1,Light
737305,1,4.3,0.24002,1,2,5,1.5,0.8,0,1,Heavy
737306,1.33333333333333,4.30833333333333,0.261533333333333,2,3,4,2.47,0.625,0,1,Heavy
737325,1.10526315789474,2.36842105263158,0.0852368421052632,1,4,2.5,2,0.380952380952381,0,1,Light
737350,1,2.75,0.1001,1,1,2.75,2.75,0,0,1,Light
737388,1.3,5.949,0.37488,2,1,5,2.49,0.923076923076923,0,1,Heavy
737403,1,2.49,0.1001,1,1,2.49,2.49,0,0,1,Light
737425,1,2.494,0.09708,2,2,3,2,0.6,0,1,Light
737432,1,3.44555555555556,0.1001,1,2,3.99,2.75,0.111111111111111,0,1,Light
737443,2,8.415,0.5998,1,1,4.89,3.98,0.75,0.25,1,Heavy
737452,1,1.39,0.1001,1,1,1.39,1.39,0,0,1,Light
737453,1,2.525,0.1001,1,1,3.41,1.64,0.5,0,1,Light
737472,1,3.07,0.2299,2,2,4,2.24,0.666666666666667,0,1,Heavy
737482,1,4.945,0.2999,1,1,5,4.89,0.5,0,1,Heavy
737483,1,0.5,0.1001,1,1,0.5,0.5,0,0,1,Light
737488,1.58333333333333,5.16333333333333,0.304025,2,1,4,2.47,1,0,1,Heavy
737493,1.6,6.232,0.34196,1,2,5,3.29,1,0,1,Heavy
737498,3.85714285714286,14.4642857142857,0.742814285714286,2,1,5,3,0.925925925925926,0,1,Heavy
737504,1,2.5,0.0499,1,1,2.5,2.5,0,0,1,Light
737515,1,1.75,0.0999,1,1,1.75,1.75,0,0,1,Light
737527,1,1.5,0.1001,1,1,1.5,1.5,0,0,1,Light
737529,1,1.85,0.1001,1,1,1.85,1.85,0,0,1,Light
737531,1,1.87777777777778,0.1001,2,1,2.1,1.85,0,0,1,Light
737543,1.4,5.616,0.25332,1,2,7.98,1.5,0.619047619047619,0,1.06666666666667,Heavy
737561,1,4.23,0.241583333333333,3,2,5,2.49,0.666666666666667,0.166666666666667,1,Heavy
737563,2.5,3,0.35015,2,2,4,0.5,0.2,0,1,Heavy
737567,1.0625,1.94625,0.10635625,2,4,3.89,1.5,0.411764705882353,0,1,Light
737581,4.2,11.99,1.17958,1,1,2.9,1.95,0,0,1,Heavy
737591,1,4.995,0.2499,2,1,5.99,4,0.5,0,1,Heavy
737593,1.26666666666667,4.58533333333333,0.256293333333333,2,3,5,2.49,0.947368421052632,0,1,Heavy
737596,1.66666666666667,5.6,0.304933333333333,1,3,4.15,2,0.4,0,1,Heavy
737683,1.5,4.95625,0.2312375,1,1,4.4,3,0.75,0,1,Heavy
737709,1.07692307692308,5.14384615384615,0.315276923076923,3,1,5,3.98,0.928571428571429,0,1,Heavy
737718,1,2.78,0.1001,1,1,2.78,2.78,0,0,1,Light
737759,2.5,15.175,0.64975,2,1,7.45,4,0.4,0,1,Heavy
737789,1,3,0.1001,1,1,3,3,1,0,1,Light
737802,1,1.875,0.09255,2,2,2,1.75,0.5,0,1,Light
737839,1,2.75,0.1001,2,2,3,2.5,1,0,1,Light
737848,1.15,4.846,0.236155,3,2,6,2.97,0.956521739130435,0,1,Heavy
737853,1.33333333333333,5.38,0.289966666666667,2,2,4.89,3.25,0.75,0.25,1.33333333333333,Heavy
737859,1,4,0.2999,1,1,4,4,1,0,1,Heavy
737894,3.5,9.3845,0.39022,3,5,3.5,1.99,0.785714285714286,0,1.45,Heavy
737899,1,4.73555555555556,0.2999,2,1,5,3.98,0.777777777777778,0.111111111111111,1,Heavy
737909,1,2.25,0.085,1,1,2.5,2,1,0,1,Light
737915,2.5,5.985,0.25025,1,1,3,1.99,0.6,0,1,Heavy
737936,1,2,0.1,1,1,2,2,1,0,1,Light
737942,1,2,0.1001,1,1,2,2,1,0,1,Light
737945,1,3.62,0.1001,1,1,3.62,3.62,0,0,1,Light
737948,1.125,4.4725,0.2986375,2,2,5,2.47,0.777777777777778,0.111111111111111,1,Heavy
737968,2,5.98,0.0998,1,1,2.99,2.99,0,0,1,Light
737973,3.05,11.8085,0.64229,3,3,5,2.47,0.737704918032787,0,1.1,Heavy
737987,1,0.5,0.1001,1,1,0.5,0.5,0,0,1,Light
737998,1,1.75,0.1001,1,1,1.75,1.75,0,0,1,Light
738001,1,3.49,0.1001,1,1,3.49,3.49,0,0,1,Light
738012,1,2.17,0.1001,2,2,2.35,1.99,0.5,0,1,Light
738035,1.77777777777778,6.05555555555556,0.227555555555556,2,4,5,2.5,0.4375,0.3125,1.11111111111111,Heavy
738043,2,4.94,0.3998,1,1,2.47,2.47,1,0,1,Heavy
738046,1.25,2.849,0.252385,2,4,4,1.59,0.32,0,1.05,Heavy
738070,1.28571428571429,5.55142857142857,0.367742857142857,3,2,5,1.99,0.888888888888889,0,1.14285714285714,Heavy
738074,1,2.24857142857143,0.1111,1,5,2.8,1.99,0.785714285714286,0,1,Light
738079,1,2.244,0.1001,2,2,3,1.75,0.2,0,1,Light
738087,1,3,0.1001,1,1,3,3,1,0,1,Light
738088,1.33333333333333,3.83333333333333,0.249926666666667,2,2,5,1.75,0.05,0.1,1.06666666666667,Heavy
738106,1,0.47,0.1001,1,1,0.47,0.47,0,0,1,Light
738117,1.5,5.5,0.29985,2,1,4,3,1,0,1.5,Heavy
738154,1,3,0.1001,1,1,3,3,0,0,1,Light
738182,1.25,3.6725,0.24245,2,2,3.29,2.49,1,0,1.25,Heavy
738185,1,1.5,0.1001,1,1,1.5,1.5,0,0,1,Light
738192,1,4.99,0.1001,1,1,4.99,4.99,0,0,1,Light
738193,6,2.82,0.6006,1,1,0.47,0.47,0,0,1,Heavy
738228,1,2.21285714285714,0.242814285714286,2,1,4.45,0.5,0,0,1,Heavy
738229,1,2.8,0.1001,1,1,2.8,2.8,0,0,1,Light
738232,1,3,0.1,1,1,3,3,0,0,1,Light
738240,1.64705882352941,5.15529411764706,0.297535294117647,3,4,4,1.49,0.892857142857143,0,1.17647058823529,Heavy
738251,1,3,0.095,1,1,3,3,1,0,1,Light
738254,1,1.75,0.1001,1,1,1.75,1.75,0,0,1,Light
738267,1.10344827586207,2.89344827586207,0.237820689655172,1,2,5,0,0.28125,0.09375,1,Heavy
738300,1,2.5,0.1001,1,1,2.5,2.5,1,0,1,Light
738312,1,2.75,0.1001,1,1,2.75,2.75,0,0,1,Light
738414,1,2.65,0.075,1,2,3.3,2,0.5,0,1,Light
738420,1,4.89,0.2999,2,1,4.89,4.89,0.5,0.5,1,Heavy
738425,1,1.675,0.1001,2,2,2.5,1.39,0.166666666666667,0,1,Light
738428,1,3.245,0.1001,2,2,4,2.99,0.75,0,1,Light
738449,1,3,0.1001,2,1,3,3,1,0,1,Light
738492,1,2.5,0.095,1,1,2.5,2.5,1,0,1,Light
738501,1,2,0.085,1,1,2,2,1,0,1,Light
738511,2,5.94,0.38,1,1,2.97,2.97,1,0,1,Heavy
738523,2,7.83571428571429,0.369985714285714,3,2,6,2.97,0.928571428571429,0,1,Heavy
738536,1.75,5.075,0.524825,1,1,2.9,2.9,0,0,1,Heavy
738575,1,1.75,0.0999,1,1,1.75,1.75,0,0,1,Light
738620,1,1.75,0.0999,1,1,1.75,1.75,0,0,1,Light
738661,1.625,4.32375,0.3123625,2,2,3,2.5,0,0.615384615384615,1,Heavy
738664,1.33333333333333,7.245,0.349866666666667,2,1,7.58,0,0.5,0.375,1,Heavy
738665,1,3,0.1001,1,1,3,3,1,0,1,Light
738667,1,1.5,0.1001,1,1,1.5,1.5,0,0,1,Light
738668,1.375,4.29375,0.2374375,1,2,5,1.85,0.0909090909090909,0,1,Heavy
738673,1,3.5,0.1001,1,1,3.5,3.5,1,0,1,Light
738681,1,2,0.1001,1,1,2,2,1,0,1,Light
738690,1,1.85,0.1001,1,1,1.85,1.85,0,0,1,Light
738731,1,5.74666666666667,0.249933333333333,1,1,7.45,3.79,0.333333333333333,0,1,Heavy
738738,1,3.23333333333333,0.1001,1,2,3.7,3,0,0,1,Light
738772,1,3,0.1,1,1,3,3,1,0,1,Light
738782,1,4.39,0.1,1,1,4.39,4.39,0,0,1,Light
738783,1,6.52666666666667,0.2999,1,1,7.58,6,0.666666666666667,0,1,Heavy
738813,1,3,0.1001,1,1,3,3,1,0,1,Light
738829,1,3,0.1001,1,1,3,3,1,0,1,Light
738876,2,4.94,0.3998,1,1,2.47,2.47,1,0,1,Heavy
738883,1,2,0.087475,2,2,2,2,0.75,0,1,Light
738885,1,1.5,0.1001,1,1,1.5,1.5,0,0,1,Light
738915,1,2.37,0.1,1,1,2.37,2.37,1,0,1,Light
738920,1,1.75,0.1001,1,1,1.75,1.75,0,0,1,Light
738922,1.33333333333333,4.31666666666667,0.2499,1,2,4,1.95,0.75,0,1,Heavy
738926,1,3,0.0975,1,1,3,3,1,0,1,Light
738973,1,4.66333333333333,0.266566666666667,2,1,5,4,0.666666666666667,0,1,Heavy
738980,1,2.75,0.1001,1,1,2.75,2.75,0,0,1,Light
738990,1,3.98,0.2999,1,1,3.98,3.98,1,0,1,Heavy
739005,1,1.57,0.1001,2,1,1.75,1.39,0,0,1,Light
739013,2.25,7,0.225225,3,1,4,3,0,0.888888888888889,1,Heavy
739039,2.25,8,0.349975,3,1,5,2.5,0.777777777777778,0.222222222222222,1.25,Heavy
739041,1,3.98,0.2999,1,1,3.98,3.98,1,0,1,Heavy
739042,1,5,0.2999,1,1,5,5,1,0,1,Heavy
739043,1,1.99,0.1,1,1,1.99,1.99,1,0,1,Light
739054,1,3,0.1001,1,1,3,3,1,0,1,Light
739074,1,2,0.085,1,1,2,2,1,0,1,Light
739104,1,2.40625,0.0862375,1,2,3.25,2,0.875,0,1,Light
739126,1,1.5,0.1001,1,1,1.5,1.5,0,0,1,Light
739152,3.5,15.6516666666667,0.72465,2,1,5,3.97,1,0,1.08333333333333,Heavy
739166,1.5,6.8675,0.284975,1,1,5,4,0.5,0,1.25,Heavy
739168,1,3.535,0.2285,1,5,4.89,0.47,0.5,0,1,Heavy
739192,1,1.5,0.1001,1,1,1.5,1.5,0,0,1,Light
739200,2,5.58,0.3998,1,1,2.79,2.79,0,0,1,Heavy
739233,1,1.75,0.1001,1,1,1.75,1.75,0,0,1,Light
739250,1,2.8,0.1001,1,1,2.8,2.8,0,0,1,Light
739276,1.83333333333333,8.70333333333333,0.525033333333333,3,2,7,3.4,0.454545454545455,0,1,Heavy
739288,1.81818181818182,5.61818181818182,0.24,3,2,5,2,0.85,0,1.09090909090909,Heavy
739298,1,2,0.0499,1,1,2,2,1,0,1,Light
739302,1,4.5,0.2999,1,1,5,4,1,0,1,Heavy
739318,1,2.745,0.1001,1,1,3,2.49,0.5,0,1,Light
739323,1,1.75,0.0999,1,1,1.75,1.75,0,0,1,Light
739325,1.71052631578947,5.27763157894737,0.279805263157895,3,2,4.5,1.39,0.4,0,1.31578947368421,Heavy
739327,1,2,0.0201,1,1,2,2,0,0,1,Light
739333,1.33333333333333,4.5,0.22495,1,1,4,3,1,0,1,Heavy
739343,1.75,7.1225,0.3624,1,1,6,0,0.571428571428571,0.428571428571429,1,Heavy
739362,1,5,0.2999,1,1,5,5,1,0,1,Heavy
739403,1,2.5,0.1001,1,1,2.5,2.5,1,0,1,Light
739415,1,2.8,0.10502,1,1,4,2,1,0,1,Light
739426,1.33333333333333,3.33333333333333,0.1068,1,1,3,2,1,0,1,Light
739430,1,1.62125,0.1001,1,1,2.47,1.5,0.375,0,1,Light
739437,2,10.5666666666667,0.519866666666667,1,1,7.58,0,0.166666666666667,0.5,1,Heavy
739452,1,2.41666666666667,0.0683666666666667,1,1,2.5,2.25,0.666666666666667,0,1,Light
739455,1.07692307692308,2.41923076923077,0.0922153846153846,2,3,3,1.95,0.428571428571429,0,1,Light
739503,1,2.12,0.09755,1,2,2.49,1.75,0.5,0,1,Light
739531,1,0.6,0.1001,1,1,0.6,0.6,0,0,1,Light
739559,1,3.0625,0.112575,1,3,3.5,2.75,0.25,0,1,Light
739600,1,4.54571428571429,0.2999,2,1,5,3.98,0.857142857142857,0,1,Heavy
739640,1.375,4.84375,0.25865,2,4,5.99,0,0.454545454545455,0.272727272727273,1.125,Heavy
739672,1,2.13333333333333,0.1001,2,1,2.49,1.85,0,0,1,Light
739673,1,1.875,0.09,1,2,3.25,0.5,0,0,1,Light
739680,1,2.9475,0.1001,2,2,3.99,2,0.5,0,1,Light
739691,1,1.5,0.1001,1,1,1.5,1.5,1,0,1,Light
739710,1,5,0.2999,2,1,5,5,1,0,1,Heavy
739725,1,2.840625,0.29365,2,1,2.9,1.95,0,0,1,Heavy
739729,2,7.49,0.29,1,2,5,2.49,1,0,1,Heavy
739743,1,4.5,0.23745,1,1,5,4,1,0,1,Heavy
739777,1,1.63,0.1001,1,1,1.99,1.39,0,0,1,Light
739781,3,14.9,0.8997,1,1,7.45,0,0,1,1,Heavy
739801,1,4.89,0.2999,1,1,4.89,4.89,0,0,1,Heavy
739820,2.66666666666667,1.25333333333333,0.266933333333333,1,1,0.47,0.47,0,0,1,Heavy
739826,1,2.16333333333333,0.100066666666667,1,2,2.49,2,0.666666666666667,0,1,Light
739846,1,1.5,0.1001,1,1,1.5,1.5,0,0,1,Light
739853,1.625,7.85,0.3373625,1,1,5.99,3.97,0.538461538461538,0,1,Heavy
739855,2,2,0.0402,1,1,1,1,1,0,1,Light
739856,1,2,0.1001,1,1,2,2,1,0,1,Light
739858,1,4.99,0.1001,1,1,4.99,4.99,0,0,1,Light
739897,1,4.495,0.2499,2,1,5,3.99,0.5,0,1,Heavy
739931,2.6,7.048,0.53378,1,2,3.98,2.47,1,0,1,Heavy
739951,1.05882352941176,2.98470588235294,0.294023529411765,3,2,6.75,1.59,0.0555555555555556,0,1,Heavy
739981,1.28571428571429,4.63857142857143,0.2321,3,1,5,2.5,1,0,1,Heavy
740004,1,1,0.0201,1,1,1,1,1,0,1,Light
740035,1,0.5,0.1001,1,1,0.5,0.5,0,0,1,Light
740039,1,3.995,0.2499,2,1,4,3.99,1,0,1,Heavy
740041,1.33333333333333,5.78666666666667,0.293233333333333,3,2,5,2.97,0.5,0.25,1.33333333333333,Heavy
740044,1.33333333333333,2.58333333333333,0.1017,1,2,2.25,1,1,0,1,Light
740059,1,3.5,0.1001,2,1,3.5,3.5,0.666666666666667,0,1,Light
740063,1,2,0.1001,1,1,2,2,1,0,1,Light
740069,1.21428571428571,3.07892857142857,0.0991,1,5,4.99,0.99,0.735294117647059,0,1,Light
740074,1,1.75,0.0999,1,1,1.75,1.75,0,0,1,Light
740086,1,0.5,0.1001,1,1,0.5,0.5,0,0,1,Light
740095,1,1.85,0.1001,1,1,1.85,1.85,0,0,1,Light
740099,1.1,4.999,0.26989,2,1,5,3.98,0.818181818181818,0,1,Heavy
740120,2,5,0.3998,1,1,2.5,2.5,0,1,1,Heavy
740156,3.54545454545455,10.2690909090909,0.471909090909091,1,2,5,0,0.846153846153846,0.0769230769230769,1.18181818181818,Heavy
740162,1,0.5,0.1001,1,1,0.5,0.5,0,0,1,Light
740164,1,3,0.1,1,1,3,3,1,0,1,Light
740166,1,0.5,0.1001,1,1,0.5,0.5,0,0,1,Light
740170,2,8,0.3998,1,1,4,4,1,0,1,Heavy
740177,1,4.89,0.2999,1,1,4.89,4.89,1,0,1,Heavy
740188,2,7.99,0.293366666666667,2,2,4.99,0,0.333333333333333,0.5,1,Heavy
740201,2.57142857142857,9.78571428571429,0.481985714285714,4,1,5,3,0.944444444444444,0,1,Heavy
740215,1,2,0.0499,1,2,2,2,0.5,0,1,Light
740256,2.5,9,0.5523,1,2,6.75,3.25,0.9,0,1,Heavy
740293,1,3,0.1001,1,1,3,3,1,0,1,Light
740308,1,2.49,0.115033333333333,2,2,2.97,2,1,0,1,Light
740351,1,3,0.095,1,1,3,3,1,0,1,Light
740357,1,2.95,0.1001,1,1,2.95,2.95,0,0,1,Light
740361,1.5,4.615,0.285,2,1,3.29,2.97,1,0,1,Heavy
740372,1,2,0.095,1,1,2,2,1,0,1,Light
740381,1,1.5,0.1001,1,1,1.5,1.5,1,0,1,Light
740390,1,4.61,0.35,2,2,6.75,2.47,0.5,0,1,Heavy
740428,1.25,3.455,0.239908333333333,3,4,4,1.39,0.266666666666667,0,1,Heavy
740443,1.16666666666667,4.00833333333333,0.2716,1,2,4,2.49,1,0,1,Heavy
740451,1,3,0.1001,1,1,3,3,1,0,1,Light
740455,2,7.24,0.34235,1,2,5.99,0,0.25,0.75,1,Heavy
740470,1,2.398,0.08698,2,2,3,1.99,1,0,1,Light
740496,1,2.8,0.1001,1,1,2.8,2.8,0,0,1,Light
740498,1.70833333333333,7.6175,0.303995833333333,1,2,5.99,0,0.804878048780488,0.146341463414634,1.04166666666667,Heavy
