"","house","brand_clean","brand_count"
"31373",784831,"Carte Noire",1
"31374",784835,"Other brands",1
"31375",784835,"Supermarket own",1
"31376",784847,"Carte Noire",1
"31377",784847,"Kenco",2
"31378",784848,"Kenco",2
"31379",784854,"Supermarket own",2
"31380",784856,"Douwe Egbert",1
"31381",784856,"Nescafe",2
"31382",784857,"Kenco",3
"31383",784857,"Nescafe",2
"31384",784871,"Nescafe",1
"31385",784873,"Carte Noire",3
"31386",784873,"Kenco",5
"31387",784873,"Nescafe",2
"31388",784874,"Supermarket own",1
"31389",784875,"Supermarket own",1
"31390",784883,"Supermarket own",3
"31391",784890,"Kenco",3
"31392",784890,"Other brands",2
"31393",784892,"Douwe Egbert",1
"31394",784896,"Supermarket own",2
"31395",784897,"Other brands",1
"31396",784898,"Douwe Egbert",2
"31397",784899,"Douwe Egbert",1
"31398",784899,"Nescafe",1
"31399",784905,"Douwe Egbert",1
"31400",784905,"Nescafe",10
"31401",784917,"Supermarket own",3
"31402",784920,"Supermarket own",40
"31403",784924,"Kenco",1
"31404",784927,"Nescafe",3
"31405",784927,"Supermarket own",1
"31406",784930,"Douwe Egbert",2
"31407",784931,"Supermarket own",3
"31408",784935,"Douwe Egbert",1
"31409",784935,"Nescafe",3
"31410",784947,"Kenco",1
"31411",784949,"Supermarket own",1
"31412",784954,"Douwe Egbert",4
"31413",784954,"Other brands",1
"31414",784954,"Supermarket own",4
"31415",784958,"Nescafe",1
"31416",784962,"Supermarket own",1
"31417",784963,"Supermarket own",10
"31418",784965,"Kenco",1
"31419",784975,"Supermarket own",3
"31420",784980,"Douwe Egbert",1
"31421",784980,"Nescafe",4
"31422",784992,"Supermarket own",4
"31423",784996,"Carte Noire",2
"31424",784999,"Carte Noire",1
"31425",785008,"Supermarket own",1
"31426",785011,"Kenco",13
"31427",785015,"Nescafe",3
"31428",785015,"Supermarket own",9
"31429",785018,"Carte Noire",1
"31430",785018,"Kenco",2
"31431",785029,"Supermarket own",1
"31432",785031,"Nescafe",2
"31433",785034,"Douwe Egbert",1
"31434",785040,"Carte Noire",1
"31435",785040,"Kenco",1
"31436",785040,"Other brands",1
"31437",785041,"Kenco",1
"31438",785041,"Nescafe",4
"31439",785041,"Other brands",1
"31440",785041,"Supermarket own",2
"31441",785048,"Nescafe",3
"31442",785053,"Nescafe",6
"31443",785060,"Nescafe",1
"31444",785062,"Douwe Egbert",3
"31445",785062,"Supermarket own",4
"31446",785065,"Other brands",1
"31447",785065,"Supermarket own",1
"31448",785070,"Supermarket own",6
"31449",785079,"Douwe Egbert",1
"31450",785079,"Kenco",7
"31451",785081,"Nescafe",1
"31452",785081,"Supermarket own",2
"31453",785084,"Supermarket own",2
"31454",785085,"Nescafe",2
"31455",785085,"Supermarket own",2
"31456",785094,"Carte Noire",4
"31457",785094,"Douwe Egbert",1
"31458",785094,"Kenco",1
"31459",785109,"Douwe Egbert",1
"31460",785109,"Kenco",1
"31461",785109,"Nescafe",1
"31462",785118,"Nescafe",5
"31463",785123,"Supermarket own",5
"31464",785126,"Nescafe",6
"31465",785131,"Nescafe",1
"31466",785131,"Supermarket own",2
"31467",785134,"Carte Noire",3
"31468",785134,"Douwe Egbert",2
"31469",785139,"Nescafe",4
"31470",785143,"Kenco",1
"31471",785147,"Supermarket own",1
"31472",785149,"Nescafe",1
"31473",785154,"Nescafe",4
"31474",785160,"Nescafe",1
"31475",785162,"Kenco",5
"31476",785166,"Kenco",1
"31477",785166,"Supermarket own",1
"31478",785168,"Nescafe",1
"31479",785169,"Nescafe",2
"31480",785181,"Kenco",1
"31481",785182,"Supermarket own",17
"31482",785184,"Douwe Egbert",1
"31483",785184,"Nescafe",1
"31484",785185,"Supermarket own",1
"31485",785188,"Supermarket own",4
"31486",785190,"Nescafe",1
"31487",785192,"Nescafe",1
"31488",785197,"Nescafe",2
"31489",785197,"Other brands",3
"31490",785198,"Carte Noire",1
"31491",785198,"Nescafe",2
"31492",785198,"Supermarket own",1
"31493",785201,"Carte Noire",2
"31494",785205,"Carte Noire",1
"31495",785207,"Supermarket own",2
"31496",785209,"Kenco",1
"31497",785210,"Kenco",1
"31498",785211,"Supermarket own",3
"31499",785217,"Nescafe",2
"31500",785218,"Kenco",1
"31501",785219,"Douwe Egbert",2
"31502",785219,"Kenco",1
"31503",785219,"Nescafe",1
"31504",785226,"Douwe Egbert",1
"31505",785226,"Nescafe",1
"31506",785238,"Nescafe",1
"31507",785241,"Supermarket own",7
"31508",785250,"Supermarket own",1
"31509",785251,"Kenco",1
"31510",785253,"Nescafe",1
"31511",785255,"Kenco",1
"31512",785260,"Nescafe",1
"31513",785262,"Kenco",1
"31514",785265,"Supermarket own",2
"31515",785269,"Carte Noire",4
"31516",785272,"Kenco",1
"31517",785273,"Kenco",3
"31518",785274,"Douwe Egbert",1
"31519",785280,"Supermarket own",5
"31520",785286,"Carte Noire",3
"31521",785286,"Douwe Egbert",3
"31522",785286,"Other brands",1
"31523",785292,"Supermarket own",2
"31524",785295,"Supermarket own",2
"31525",785319,"Douwe Egbert",1
"31526",785319,"Nescafe",9
"31527",785319,"Supermarket own",6
"31528",785321,"Supermarket own",1
"31529",785322,"Nescafe",1
"31530",785331,"Nescafe",1
"31531",785356,"Supermarket own",5
"31532",785374,"Nescafe",1
"31533",785376,"Nescafe",1
"31534",785377,"Nescafe",2
"31535",785385,"Supermarket own",1
"31536",785388,"Douwe Egbert",2
"31537",785396,"Kenco",1
"31538",785402,"Supermarket own",1
"31539",785407,"Nescafe",2
"31540",785412,"Other brands",1
"31541",785413,"Other brands",2
"31542",785413,"Supermarket own",1
"31543",785417,"Nescafe",5
"31544",785421,"Supermarket own",1
"31545",785426,"Nescafe",4
"31546",785432,"Nescafe",2
"31547",785432,"Supermarket own",1
"31548",785447,"Nescafe",4
"31549",785459,"Carte Noire",1
"31550",785459,"Kenco",1
"31551",785459,"Nescafe",1
"31552",785459,"Other brands",1
"31553",785461,"Nescafe",1
"31554",785465,"Other brands",5
"31555",785467,"Kenco",1
"31556",785467,"Nescafe",5
"31557",785474,"Supermarket own",1
"31558",785485,"Douwe Egbert",1
"31559",785485,"Nescafe",2
"31560",785486,"Douwe Egbert",1
"31561",785486,"Nescafe",2
"31562",785499,"Douwe Egbert",1
"31563",785509,"Douwe Egbert",1
"31564",785509,"Nescafe",1
"31565",785510,"Douwe Egbert",1
"31566",785514,"Nescafe",1
"31567",785521,"Kenco",1
"31568",785528,"Nescafe",1
"31569",785529,"Nescafe",5
"31570",785530,"Carte Noire",1
"31571",785533,"Carte Noire",1
"31572",785535,"Nescafe",1
"31573",785539,"Nescafe",2
"31574",785541,"Carte Noire",1
"31575",785541,"Other brands",1
"31576",785562,"Carte Noire",3
"31577",785567,"Other brands",1
"31578",785572,"Nescafe",3
"31579",785576,"Carte Noire",1
"31580",785576,"Kenco",3
"31581",785581,"Other brands",1
"31582",785583,"Douwe Egbert",2
"31583",785583,"Kenco",3
"31584",785585,"Supermarket own",2
"31585",785589,"Nescafe",1
"31586",785597,"Supermarket own",1
"31587",785598,"Nescafe",2
"31588",785602,"Nescafe",2
"31589",785609,"Nescafe",2
"31590",785615,"Douwe Egbert",1
"31591",785625,"Nescafe",2
"31592",785630,"Douwe Egbert",14
"31593",785630,"Kenco",15
"31594",785630,"Other brands",1
"31595",785632,"Supermarket own",1
"31596",785635,"Kenco",1
"31597",785637,"Supermarket own",1
"31598",785638,"Other brands",10
"31599",785646,"Douwe Egbert",5
"31600",785654,"Douwe Egbert",2
"31601",785654,"Supermarket own",1
"31602",785667,"Kenco",2
"31603",785668,"Nescafe",1
"31604",785668,"Supermarket own",3
"31605",785678,"Kenco",3
"31606",785679,"Douwe Egbert",1
"31607",785679,"Nescafe",1
"31608",785681,"Supermarket own",1
"31609",785687,"Nescafe",3
"31610",785688,"Nescafe",14
"31611",785694,"Kenco",2
"31612",785699,"Kenco",2
"31613",785712,"Nescafe",1
"31614",785723,"Douwe Egbert",1
"31615",785723,"Kenco",1
"31616",785724,"Douwe Egbert",1
"31617",785727,"Supermarket own",1
"31618",785736,"Douwe Egbert",5
"31619",785736,"Nescafe",2
"31620",785741,"Supermarket own",1
"31621",785747,"Nescafe",2
"31622",785768,"Douwe Egbert",1
"31623",785768,"Nescafe",1
"31624",785786,"Supermarket own",4
"31625",785788,"Carte Noire",1
"31626",785788,"Douwe Egbert",1
"31627",785788,"Other brands",2
"31628",785804,"Supermarket own",1
"31629",785806,"Kenco",1
"31630",785806,"Nescafe",3
"31631",785812,"Douwe Egbert",1
"31632",785812,"Supermarket own",2
"31633",785821,"Nescafe",1
"31634",785827,"Kenco",5
"31635",785827,"Other brands",2
"31636",785832,"Kenco",1
"31637",785834,"Douwe Egbert",1
"31638",785848,"Nescafe",1
"31639",785851,"Kenco",2
"31640",785852,"Kenco",1
"31641",785858,"Nescafe",3
"31642",785863,"Douwe Egbert",2
"31643",785863,"Other brands",2
"31644",785864,"Nescafe",1
"31645",785868,"Kenco",1
"31646",785869,"Nescafe",2
"31647",785880,"Nescafe",1
"31648",785897,"Douwe Egbert",2
"31649",785897,"Supermarket own",4
"31650",785903,"Other brands",1
"31651",785906,"Other brands",1
"31652",785917,"Carte Noire",4
"31653",785920,"Nescafe",1
"31654",785926,"Supermarket own",1
"31655",785928,"Kenco",1
"31656",785929,"Kenco",3
"31657",785930,"Supermarket own",1
"31658",785931,"Kenco",3
"31659",785931,"Nescafe",4
"31660",785942,"Supermarket own",1
"31661",785944,"Douwe Egbert",2
"31662",785944,"Nescafe",1
"31663",785944,"Supermarket own",3
"31664",785947,"Supermarket own",1
"31665",785962,"Nescafe",2
"31666",785967,"Douwe Egbert",1
"31667",785970,"Nescafe",1
"31668",785972,"Nescafe",1
"31669",785974,"Supermarket own",1
"31670",785978,"Supermarket own",1
"31671",785980,"Kenco",1
"31672",785980,"Nescafe",1
"31673",785981,"Douwe Egbert",5
"31674",785981,"Kenco",2
"31675",785983,"Douwe Egbert",1
"31676",785987,"Kenco",3
"31677",785987,"Nescafe",2
"31678",785987,"Other brands",3
"31679",786006,"Nescafe",1
"31680",786006,"Supermarket own",1
"31681",786009,"Douwe Egbert",1
"31682",786009,"Kenco",1
"31683",786009,"Supermarket own",1
"31684",786015,"Nescafe",3
"31685",786017,"Nescafe",1
"31686",786019,"Supermarket own",4
"31687",786022,"Nescafe",9
"31688",786024,"Kenco",1
"31689",786037,"Nescafe",10
"31690",786055,"Douwe Egbert",1
"31691",786058,"Other brands",1
"31692",786058,"Supermarket own",4
"31693",786070,"Douwe Egbert",1
"31694",786098,"Douwe Egbert",1
"31695",786098,"Supermarket own",1
"31696",786106,"Kenco",1
"31697",786115,"Nescafe",9
"31698",786117,"Douwe Egbert",1
"31699",786117,"Kenco",1
"31700",786117,"Nescafe",6
"31701",786117,"Other brands",1
"31702",786117,"Supermarket own",6
"31703",786127,"Douwe Egbert",1
"31704",786131,"Carte Noire",1
"31705",786135,"Kenco",2
"31706",786136,"Carte Noire",1
"31707",786148,"Supermarket own",1
"31708",786150,"Supermarket own",1
"31709",786156,"Douwe Egbert",3
"31710",786162,"Supermarket own",1
"31711",786164,"Kenco",1
"31712",786166,"Nescafe",2
"31713",786176,"Nescafe",1
"31714",786184,"Supermarket own",2
"31715",786197,"Douwe Egbert",1
"31716",786197,"Supermarket own",1
"31717",786199,"Supermarket own",1
"31718",786205,"Supermarket own",2
"31719",786208,"Nescafe",3
"31720",786213,"Supermarket own",1
"31721",786215,"Supermarket own",1
"31722",786222,"Supermarket own",1
"31723",786225,"Supermarket own",2
"31724",786235,"Nescafe",1
"31725",786236,"Supermarket own",1
"31726",786242,"Douwe Egbert",1
"31727",786246,"Douwe Egbert",1
"31728",786246,"Nescafe",1
"31729",786252,"Kenco",1
"31730",786256,"Nescafe",1
"31731",786259,"Kenco",1
"31732",786267,"Douwe Egbert",2
"31733",786269,"Nescafe",3
"31734",786270,"Supermarket own",1
"31735",786277,"Nescafe",3
"31736",786281,"Nescafe",1
"31737",786282,"Douwe Egbert",1
"31738",786283,"Carte Noire",1
"31739",786283,"Kenco",1
"31740",786283,"Nescafe",2
"31741",786283,"Other brands",1
"31742",786292,"Supermarket own",1
"31743",786317,"Kenco",2
"31744",786321,"Carte Noire",1
"31745",786321,"Kenco",1
"31746",786322,"Nescafe",3
"31747",786327,"Nescafe",1
"31748",786332,"Supermarket own",5
"31749",786333,"Kenco",1
"31750",786333,"Nescafe",1
"31751",786333,"Supermarket own",1
"31752",786354,"Nescafe",3
"31753",786367,"Carte Noire",2
"31754",786372,"Supermarket own",3
"31755",786373,"Carte Noire",1
"31756",786390,"Supermarket own",1
"31757",786393,"Nescafe",1
"31758",786403,"Supermarket own",1
"31759",786409,"Kenco",1
"31760",786418,"Nescafe",1
"31761",786419,"Nescafe",1
"31762",786420,"Nescafe",1
"31763",786423,"Nescafe",2
"31764",786428,"Douwe Egbert",1
"31765",786430,"Supermarket own",1
"31766",786431,"Carte Noire",1
"31767",786431,"Kenco",4
"31768",786431,"Nescafe",1
"31769",786434,"Nescafe",2
"31770",786440,"Carte Noire",1
"31771",786442,"Kenco",1
"31772",786442,"Nescafe",1
"31773",786446,"Nescafe",1
"31774",786449,"Nescafe",3
"31775",786458,"Nescafe",2
"31776",786468,"Nescafe",1
"31777",786471,"Nescafe",4
"31778",786476,"Douwe Egbert",1
"31779",786478,"Carte Noire",1
"31780",786483,"Supermarket own",5
"31781",786487,"Douwe Egbert",1
"31782",786487,"Nescafe",2
"31783",786488,"Kenco",4
"31784",786488,"Nescafe",6
"31785",786493,"Kenco",1
"31786",786495,"Nescafe",1
"31787",786509,"Supermarket own",1
"31788",786515,"Nescafe",1
"31789",786517,"Douwe Egbert",1
"31790",786518,"Supermarket own",1
"31791",786520,"Nescafe",1
"31792",786524,"Supermarket own",1
"31793",786528,"Kenco",1
"31794",786530,"Kenco",1
"31795",786532,"Douwe Egbert",1
"31796",786532,"Kenco",3
"31797",786532,"Supermarket own",4
"31798",786535,"Supermarket own",1
"31799",786536,"Kenco",1
"31800",786536,"Supermarket own",1
"31801",786537,"Douwe Egbert",1
"31802",786537,"Kenco",4
"31803",786546,"Nescafe",2
"31804",786546,"Other brands",1
"31805",786546,"Supermarket own",1
"31806",786555,"Nescafe",3
"31807",786557,"Nescafe",1
"31808",786558,"Supermarket own",1
"31809",786559,"Kenco",7
"31810",786559,"Supermarket own",1
"31811",786561,"Kenco",1
"31812",786563,"Kenco",1
"31813",786571,"Kenco",1
"31814",786575,"Kenco",3
"31815",786575,"Nescafe",1
"31816",786577,"Nescafe",2
"31817",786578,"Kenco",2
"31818",786578,"Nescafe",1
"31819",786578,"Other brands",1
"31820",786580,"Supermarket own",2
"31821",786582,"Nescafe",2
"31822",786583,"Carte Noire",1
"31823",786583,"Nescafe",4
"31824",786585,"Supermarket own",1
"31825",786591,"Douwe Egbert",1
"31826",786591,"Nescafe",2
"31827",786594,"Supermarket own",1
"31828",786595,"Nescafe",1
"31829",786596,"Nescafe",3
"31830",786599,"Kenco",1
"31831",786604,"Nescafe",1
"31832",786609,"Supermarket own",1
"31833",786613,"Nescafe",3
"31834",786615,"Kenco",3
"31835",786615,"Nescafe",1
"31836",786617,"Kenco",4
"31837",786625,"Supermarket own",1
"31838",786626,"Nescafe",4
"31839",786628,"Nescafe",1
"31840",786632,"Supermarket own",1
"31841",786633,"Nescafe",1
"31842",786639,"Douwe Egbert",1
"31843",786644,"Douwe Egbert",1
"31844",786650,"Kenco",5
"31845",786656,"Nescafe",5
"31846",786658,"Supermarket own",2
"31847",786661,"Supermarket own",4
"31848",786663,"Carte Noire",5
"31849",786663,"Kenco",2
"31850",786671,"Douwe Egbert",1
"31851",786671,"Nescafe",1
"31852",786680,"Douwe Egbert",3
"31853",786680,"Nescafe",1
"31854",786684,"Kenco",2
"31855",786697,"Supermarket own",2
"31856",786717,"Other brands",3
"31857",786721,"Nescafe",3
"31858",786722,"Supermarket own",1
"31859",786735,"Supermarket own",8
"31860",786739,"Carte Noire",1
"31861",786739,"Supermarket own",3
"31862",786748,"Supermarket own",1
"31863",786751,"Kenco",2
"31864",786751,"Nescafe",1
"31865",786761,"Nescafe",1
"31866",786761,"Supermarket own",1
"31867",786763,"Douwe Egbert",1
"31868",786763,"Supermarket own",1
"31869",786764,"Douwe Egbert",2
"31870",786769,"Douwe Egbert",2
"31871",786772,"Supermarket own",2
"31872",786780,"Nescafe",1
"31873",786780,"Supermarket own",3
"31874",786791,"Douwe Egbert",1
"31875",786806,"Nescafe",1
"31876",786818,"Kenco",3
"31877",786822,"Supermarket own",3
"31878",786828,"Douwe Egbert",2
"31879",786828,"Nescafe",2
"31880",786832,"Nescafe",2
"31881",786837,"Kenco",1
"31882",786862,"Nescafe",2
"31883",786864,"Other brands",4
"31884",786869,"Other brands",1
"31885",786874,"Nescafe",3
"31886",786875,"Nescafe",1
"31887",786893,"Supermarket own",4
"31888",786902,"Douwe Egbert",1
"31889",786911,"Nescafe",2
"31890",786918,"Nescafe",1
"31891",786920,"Nescafe",1
"31892",786932,"Douwe Egbert",1
"31893",786935,"Supermarket own",1
"31894",786943,"Nescafe",1
"31895",786945,"Supermarket own",2
"31896",786958,"Nescafe",1
"31897",786981,"Kenco",1
"31898",786983,"Supermarket own",2
"31899",786989,"Kenco",1
"31900",787001,"Supermarket own",1
"31901",787004,"Nescafe",2
"31902",787013,"Supermarket own",1
"31903",787018,"Nescafe",2
"31904",787034,"Supermarket own",2
"31905",787039,"Nescafe",1
"31906",787040,"Nescafe",1
"31907",787040,"Supermarket own",2
"31908",787052,"Nescafe",1
"31909",787053,"Nescafe",1
"31910",787065,"Nescafe",1
"31911",787065,"Other brands",1
"31912",787079,"Supermarket own",1
"31913",787080,"Supermarket own",1
"31914",787087,"Supermarket own",1
"31915",787093,"Carte Noire",4
"31916",787108,"Nescafe",1
"31917",787114,"Nescafe",1
"31918",787115,"Kenco",1
"31919",787130,"Kenco",1
"31920",787132,"Nescafe",1
"31921",787132,"Supermarket own",4
"31922",787143,"Douwe Egbert",2
"31923",787143,"Kenco",1
"31924",787143,"Other brands",2
"31925",787164,"Nescafe",1
"31926",787169,"Supermarket own",1
"31927",787178,"Supermarket own",3
"31928",787192,"Douwe Egbert",5
"31929",787192,"Kenco",2
"31930",787192,"Nescafe",1
"31931",787192,"Other brands",1
"31932",787196,"Kenco",1
"31933",787199,"Supermarket own",3
"31934",787204,"Nescafe",1
"31935",787206,"Douwe Egbert",4
"31936",787207,"Nescafe",1
"31937",787217,"Nescafe",1
"31938",787217,"Other brands",1
"31939",787221,"Kenco",1
"31940",787225,"Other brands",1
"31941",787230,"Carte Noire",4
"31942",787233,"Nescafe",1
"31943",787234,"Nescafe",3
"31944",787236,"Supermarket own",2
"31945",787249,"Nescafe",1
"31946",787249,"Other brands",1
"31947",787257,"Supermarket own",1
"31948",787277,"Kenco",1
"31949",787278,"Kenco",2
"31950",787282,"Supermarket own",1
"31951",787286,"Douwe Egbert",1
"31952",787309,"Douwe Egbert",1
"31953",787310,"Supermarket own",1
"31954",787320,"Supermarket own",2
"31955",787324,"Nescafe",1
"31956",787329,"Kenco",1
"31957",787329,"Nescafe",1
"31958",787329,"Supermarket own",1
"31959",787336,"Nescafe",1
"31960",787338,"Supermarket own",2
"31961",787354,"Supermarket own",1
"31962",787358,"Nescafe",1
"31963",787364,"Supermarket own",1
"31964",787368,"Douwe Egbert",2
"31965",787385,"Douwe Egbert",2
"31966",787389,"Nescafe",5
"31967",787401,"Other brands",4
"31968",787406,"Supermarket own",2
"31969",787419,"Nescafe",3
"31970",787421,"Supermarket own",1
"31971",787427,"Kenco",2
"31972",787427,"Other brands",1
"31973",787428,"Supermarket own",1
"31974",787434,"Nescafe",1
"31975",787453,"Nescafe",2
"31976",787455,"Nescafe",2
"31977",787467,"Supermarket own",2
"31978",787474,"Supermarket own",1
"31979",787482,"Kenco",1
"31980",787503,"Douwe Egbert",1
"31981",787503,"Other brands",1
"31982",787515,"Supermarket own",1
"31983",787517,"Nescafe",1
"31984",787522,"Kenco",2
"31985",787539,"Supermarket own",3
"31986",787582,"Nescafe",1
"31987",787627,"Nescafe",1
"31988",787636,"Douwe Egbert",1
"31989",787648,"Supermarket own",1
"31990",787655,"Supermarket own",1
"31991",787660,"Supermarket own",1
"31992",787664,"Nescafe",1
"31993",787664,"Other brands",2
"31994",787672,"Supermarket own",1
"31995",787678,"Kenco",1
"31996",787684,"Carte Noire",2
"31997",787685,"Supermarket own",1
"31998",787689,"Carte Noire",1
"31999",787693,"Nescafe",1
"32000",787696,"Douwe Egbert",2
"32001",787709,"Douwe Egbert",2
"32002",787709,"Nescafe",1
"32003",787712,"Supermarket own",1
"32004",787714,"Nescafe",1
"32005",787725,"Nescafe",1
"32006",787728,"Nescafe",1
"32007",787738,"Other brands",1
"32008",787750,"Supermarket own",2
"32009",787754,"Nescafe",4
"32010",787768,"Supermarket own",1
"32011",787782,"Kenco",1
"32012",787782,"Nescafe",1
"32013",787795,"Kenco",1
"32014",787795,"Other brands",1
"32015",787800,"Kenco",1
"32016",787839,"Supermarket own",2
"32017",787865,"Other brands",1
"32018",787877,"Nescafe",2
"32019",787928,"Douwe Egbert",2
"32020",787933,"Kenco",3
"32021",787942,"Nescafe",2
"32022",787950,"Nescafe",1
"32023",787954,"Nescafe",2
"32024",787986,"Kenco",1
"32025",787986,"Nescafe",1
"32026",787992,"Supermarket own",5
"32027",788009,"Douwe Egbert",1
"32028",788021,"Nescafe",1
