"","house","shop_desc_clean","brand_count"
"19397",755422,"tesco",3
"19398",755423,"asda",2
"19399",755425,"sainsburys",5
"19400",755427,"morrisons",1
"19401",755438,"asda",1
"19402",755440,"asda",1
"19403",755440,"sainsburys",2
"19404",755440,"tesco",4
"19405",755441,"asda",11
"19406",755441,"morrisons",2
"19407",755441,"tesco",2
"19408",755443,"morrisons",1
"19409",755443,"tesco",1
"19410",755445,"sainsburys",1
"19411",755446,"asda",3
"19412",755446,"morrisons",2
"19413",755446,"tesco",16
"19414",755455,"sainsburys",3
"19415",755462,"morrisons",3
"19416",755466,"asda",3
"19417",755469,"tesco",11
"19418",755481,"asda",2
"19419",755481,"morrisons",11
"19420",755481,"tesco",2
"19421",755482,"morrisons",4
"19422",755482,"tesco",9
"19423",755492,"tesco",2
"19424",755495,"tesco",1
"19425",755506,"sainsburys",1
"19426",755506,"tesco",3
"19427",755509,"asda",8
"19428",755509,"tesco",3
"19429",755517,"aldi & lidl",7
"19430",755517,"morrisons",1
"19431",755517,"tesco",10
"19432",755524,"tesco",1
"19433",755541,"tesco",4
"19434",755543,"asda",13
"19435",755544,"sainsburys",13
"19436",755544,"tesco",2
"19437",755549,"asda",6
"19438",755566,"asda",1
"19439",755573,"morrisons",5
"19440",755580,"morrisons",28
"19441",755586,"morrisons",6
"19442",755588,"asda",9
"19443",755600,"asda",1
"19444",755600,"tesco",6
"19445",755605,"asda",1
"19446",755605,"sainsburys",1
"19447",755605,"tesco",3
"19448",755638,"aldi & lidl",3
"19449",755638,"asda",4
"19450",755638,"sainsburys",1
"19451",755638,"tesco",3
"19452",755641,"tesco",1
"19453",755643,"asda",4
"19454",755648,"tesco",1
"19455",755651,"sainsburys",1
"19456",755651,"tesco",1
"19457",755658,"asda",4
"19458",755658,"sainsburys",2
"19459",755658,"tesco",6
"19460",755670,"asda",1
"19461",755671,"sainsburys",1
"19462",755674,"asda",1
"19463",755674,"morrisons",5
"19464",755674,"sainsburys",2
"19465",755678,"morrisons",3
"19466",755682,"morrisons",1
"19467",755683,"sainsburys",2
"19468",755687,"tesco",2
"19469",755702,"tesco",5
"19470",755706,"sainsburys",9
"19471",755718,"tesco",1
"19472",755727,"morrisons",1
"19473",755734,"tesco",1
"19474",755750,"tesco",3
"19475",755752,"morrisons",1
"19476",755753,"morrisons",3
"19477",755760,"asda",1
"19478",755771,"tesco",1
"19479",755778,"asda",1
"19480",755778,"morrisons",7
"19481",755778,"tesco",9
"19482",755780,"tesco",2
"19483",755785,"asda",1
"19484",755794,"asda",3
"19485",755794,"morrisons",1
"19486",755794,"tesco",1
"19487",755795,"asda",7
"19488",755795,"morrisons",10
"19489",755799,"sainsburys",1
"19490",755799,"tesco",7
"19491",755802,"sainsburys",1
"19492",755814,"asda",3
"19493",755814,"morrisons",2
"19494",755814,"sainsburys",2
"19495",755819,"tesco",12
"19496",755822,"sainsburys",2
"19497",755822,"tesco",18
"19498",755826,"tesco",4
"19499",755828,"aldi & lidl",6
"19500",755828,"asda",10
"19501",755845,"asda",1
"19502",755845,"sainsburys",2
"19503",755845,"tesco",1
"19504",755851,"tesco",1
"19505",755862,"morrisons",2
"19506",755862,"tesco",1
"19507",755865,"asda",2
"19508",755865,"sainsburys",1
"19509",755867,"asda",7
"19510",755875,"morrisons",19
"19511",755875,"tesco",2
"19512",755887,"morrisons",1
"19513",755897,"sainsburys",1
"19514",755919,"aldi & lidl",20
"19515",755921,"tesco",21
"19516",755926,"tesco",5
"19517",755936,"morrisons",6
"19518",755936,"tesco",1
"19519",755939,"tesco",2
"19520",755945,"asda",1
"19521",755946,"tesco",1
"19522",755950,"asda",2
"19523",755950,"morrisons",1
"19524",755952,"morrisons",1
"19525",755952,"tesco",4
"19526",755955,"tesco",14
"19527",755956,"morrisons",1
"19528",755956,"sainsburys",2
"19529",755956,"tesco",11
"19530",755962,"morrisons",3
"19531",755969,"morrisons",3
"19532",755971,"morrisons",1
"19533",755977,"asda",3
"19534",755978,"tesco",3
"19535",755998,"asda",2
"19536",755998,"tesco",6
"19537",756002,"morrisons",2
"19538",756002,"tesco",19
"19539",756004,"tesco",3
"19540",756007,"asda",1
"19541",756007,"sainsburys",1
"19542",756010,"morrisons",1
"19543",756010,"tesco",3
"19544",756011,"asda",8
"19545",756013,"asda",1
"19546",756015,"tesco",7
"19547",756022,"morrisons",1
"19548",756024,"sainsburys",1
"19549",756026,"morrisons",6
"19550",756036,"sainsburys",3
"19551",756037,"asda",24
"19552",756043,"asda",1
"19553",756043,"morrisons",11
"19554",756048,"aldi & lidl",19
"19555",756050,"asda",12
"19556",756051,"morrisons",1
"19557",756051,"tesco",7
"19558",756056,"aldi & lidl",40
"19559",756064,"asda",7
"19560",756064,"morrisons",7
"19561",756064,"sainsburys",1
"19562",756064,"tesco",2
"19563",756074,"asda",27
"19564",756099,"morrisons",2
"19565",756105,"asda",3
"19566",756105,"morrisons",2
"19567",756107,"asda",4
"19568",756107,"morrisons",5
"19569",756112,"asda",5
"19570",756112,"morrisons",1
"19571",756112,"tesco",1
"19572",756114,"tesco",1
"19573",756117,"asda",1
"19574",756117,"morrisons",2
"19575",756127,"asda",3
"19576",756129,"asda",7
"19577",756149,"asda",5
"19578",756182,"asda",9
"19579",756182,"morrisons",11
"19580",756186,"morrisons",1
"19581",756204,"tesco",1
"19582",756208,"morrisons",1
"19583",756216,"asda",2
"19584",756216,"sainsburys",4
"19585",756216,"tesco",3
"19586",756223,"asda",5
"19587",756230,"tesco",21
"19588",756237,"asda",1
"19589",756237,"sainsburys",2
"19590",756240,"asda",5
"19591",756241,"asda",11
"19592",756247,"tesco",1
"19593",756253,"morrisons",8
"19594",756253,"sainsburys",6
"19595",756254,"morrisons",1
"19596",756258,"tesco",2
"19597",756262,"asda",2
"19598",756262,"tesco",1
"19599",756264,"tesco",2
"19600",756280,"asda",3
"19601",756281,"sainsburys",5
"19602",756283,"aldi & lidl",1
"19603",756283,"asda",2
"19604",756283,"tesco",2
"19605",756284,"morrisons",13
"19606",756284,"tesco",3
"19607",756286,"asda",5
"19608",756286,"morrisons",5
"19609",756286,"tesco",2
"19610",756290,"sainsburys",1
"19611",756292,"sainsburys",1
"19612",756295,"asda",1
"19613",756295,"morrisons",13
"19614",756295,"tesco",4
"19615",756297,"tesco",1
"19616",756308,"aldi & lidl",1
"19617",756308,"sainsburys",5
"19618",756312,"aldi & lidl",2
"19619",756313,"asda",3
"19620",756327,"asda",5
"19621",756330,"aldi & lidl",1
"19622",756349,"aldi & lidl",1
"19623",756349,"asda",4
"19624",756349,"sainsburys",3
"19625",756358,"aldi & lidl",13
"19626",756358,"asda",1
"19627",756358,"tesco",2
"19628",756364,"tesco",1
"19629",756370,"tesco",1
"19630",756373,"tesco",8
"19631",756387,"asda",8
"19632",756387,"tesco",1
"19633",756401,"asda",1
"19634",756417,"morrisons",3
"19635",756419,"tesco",4
"19636",756434,"aldi & lidl",1
"19637",756434,"tesco",9
"19638",756439,"asda",24
"19639",756449,"morrisons",2
"19640",756449,"tesco",6
"19641",756450,"asda",11
"19642",756459,"sainsburys",3
"19643",756468,"morrisons",8
"19644",756469,"asda",1
"19645",756469,"sainsburys",2
"19646",756471,"sainsburys",1
"19647",756472,"asda",7
"19648",756476,"tesco",3
"19649",756480,"tesco",28
"19650",756484,"asda",1
"19651",756484,"tesco",1
"19652",756488,"sainsburys",2
"19653",756488,"tesco",2
"19654",756497,"asda",15
"19655",756499,"asda",1
"19656",756499,"tesco",14
"19657",756507,"tesco",3
"19658",756509,"asda",1
"19659",756509,"morrisons",2
"19660",756513,"asda",2
"19661",756513,"morrisons",2
"19662",756515,"aldi & lidl",14
"19663",756523,"asda",2
"19664",756525,"tesco",16
"19665",756527,"tesco",1
"19666",756539,"asda",4
"19667",756553,"sainsburys",7
"19668",756556,"aldi & lidl",1
"19669",756556,"morrisons",3
"19670",756556,"sainsburys",4
"19671",756556,"tesco",1
"19672",756567,"aldi & lidl",1
"19673",756567,"asda",3
"19674",756567,"morrisons",1
"19675",756569,"morrisons",5
"19676",756569,"sainsburys",6
"19677",756575,"tesco",13
"19678",756579,"tesco",3
"19679",756580,"tesco",1
"19680",756585,"tesco",2
"19681",756587,"morrisons",2
"19682",756587,"sainsburys",1
"19683",756594,"sainsburys",2
"19684",756598,"sainsburys",3
"19685",756598,"tesco",15
"19686",756599,"asda",3
"19687",756600,"aldi & lidl",1
"19688",756600,"morrisons",1
"19689",756601,"asda",1
"19690",756601,"tesco",2
"19691",756604,"asda",5
"19692",756607,"asda",6
"19693",756610,"sainsburys",3
"19694",756625,"tesco",1
"19695",756627,"morrisons",5
"19696",756627,"tesco",1
"19697",756628,"asda",1
"19698",756640,"tesco",4
"19699",756653,"sainsburys",1
"19700",756657,"tesco",1
"19701",756658,"aldi & lidl",53
"19702",756662,"tesco",1
"19703",756668,"asda",39
"19704",756677,"asda",1
"19705",756678,"aldi & lidl",3
"19706",756678,"asda",1
"19707",756678,"tesco",1
"19708",756680,"tesco",1
"19709",756688,"morrisons",1
"19710",756688,"sainsburys",3
"19711",756689,"asda",4
"19712",756689,"morrisons",1
"19713",756689,"sainsburys",2
"19714",756693,"morrisons",20
"19715",756693,"sainsburys",16
"19716",756693,"tesco",2
"19717",756694,"asda",1
"19718",756694,"sainsburys",1
"19719",756694,"tesco",13
"19720",756695,"asda",6
"19721",756699,"tesco",6
"19722",756703,"aldi & lidl",2
"19723",756703,"morrisons",1
"19724",756703,"sainsburys",2
"19725",756703,"tesco",3
"19726",756708,"morrisons",2
"19727",756708,"sainsburys",3
"19728",756718,"asda",9
"19729",756718,"sainsburys",10
"19730",756725,"tesco",1
"19731",756728,"morrisons",6
"19732",756728,"sainsburys",3
"19733",756728,"tesco",6
"19734",756737,"sainsburys",1
"19735",756739,"asda",9
"19736",756744,"tesco",19
"19737",756747,"asda",12
"19738",756747,"tesco",14
"19739",756748,"sainsburys",7
"19740",756748,"tesco",4
"19741",756750,"tesco",8
"19742",756751,"asda",7
"19743",756762,"asda",11
"19744",756766,"sainsburys",1
"19745",756768,"sainsburys",4
"19746",756770,"sainsburys",3
"19747",756770,"tesco",1
"19748",756773,"aldi & lidl",4
"19749",756773,"sainsburys",3
"19750",756776,"aldi & lidl",1
"19751",756780,"aldi & lidl",11
"19752",756780,"asda",7
"19753",756780,"morrisons",4
"19754",756780,"sainsburys",8
"19755",756782,"aldi & lidl",9
"19756",756783,"sainsburys",5
"19757",756786,"tesco",1
"19758",756788,"morrisons",4
"19759",756790,"asda",5
"19760",756790,"tesco",5
"19761",756795,"asda",16
"19762",756795,"morrisons",1
"19763",756795,"sainsburys",1
"19764",756795,"tesco",21
"19765",756798,"tesco",19
"19766",756799,"sainsburys",3
"19767",756799,"tesco",20
"19768",756800,"aldi & lidl",8
"19769",756806,"aldi & lidl",2
"19770",756806,"asda",2
"19771",756806,"tesco",1
"19772",756809,"asda",7
"19773",756819,"asda",2
"19774",756828,"asda",9
"19775",756830,"morrisons",57
"19776",756840,"morrisons",14
"19777",756844,"tesco",7
"19778",756859,"asda",1
"19779",756860,"asda",6
"19780",756862,"tesco",32
"19781",756867,"sainsburys",33
"19782",756872,"asda",1
"19783",756872,"morrisons",1
"19784",756879,"tesco",6
"19785",756883,"asda",1
"19786",756883,"morrisons",2
"19787",756889,"aldi & lidl",4
"19788",756889,"asda",2
"19789",756893,"aldi & lidl",1
"19790",756893,"morrisons",1
"19791",756893,"tesco",1
"19792",756894,"asda",14
"19793",756894,"sainsburys",1
"19794",756894,"tesco",3
"19795",756895,"tesco",3
"19796",756896,"aldi & lidl",1
"19797",756896,"tesco",6
"19798",756898,"asda",21
"19799",756898,"morrisons",3
"19800",756902,"morrisons",6
"19801",756903,"asda",1
"19802",756904,"tesco",1
"19803",756909,"tesco",14
"19804",756914,"aldi & lidl",1
"19805",756914,"tesco",6
"19806",756915,"asda",4
"19807",756915,"morrisons",2
"19808",756915,"tesco",1
"19809",756919,"sainsburys",1
"19810",756919,"tesco",4
"19811",756920,"sainsburys",18
"19812",756929,"tesco",2
"19813",756931,"asda",1
"19814",756931,"tesco",2
"19815",756936,"sainsburys",7
"19816",756937,"aldi & lidl",3
"19817",756937,"tesco",2
"19818",756941,"tesco",2
"19819",756942,"sainsburys",2
"19820",756942,"tesco",22
"19821",756945,"asda",1
"19822",756945,"tesco",1
"19823",756947,"asda",1
"19824",756956,"aldi & lidl",47
"19825",756960,"aldi & lidl",8
"19826",756960,"sainsburys",10
"19827",756961,"asda",4
"19828",756961,"morrisons",2
"19829",756963,"tesco",2
"19830",756977,"sainsburys",4
"19831",756977,"tesco",3
"19832",756993,"sainsburys",1
"19833",756997,"sainsburys",2
"19834",756997,"tesco",4
"19835",757005,"morrisons",1
"19836",757005,"tesco",3
"19837",757014,"tesco",7
"19838",757015,"asda",1
"19839",757015,"tesco",3
"19840",757017,"sainsburys",4
"19841",757017,"tesco",2
"19842",757019,"morrisons",1
"19843",757019,"tesco",1
"19844",757021,"tesco",2
"19845",757022,"sainsburys",14
"19846",757023,"tesco",1
"19847",757025,"morrisons",1
"19848",757028,"asda",14
"19849",757028,"tesco",42
"19850",757044,"tesco",2
"19851",757046,"aldi & lidl",1
"19852",757046,"asda",2
"19853",757046,"sainsburys",1
"19854",757046,"tesco",2
"19855",757050,"tesco",4
"19856",757055,"sainsburys",1
"19857",757055,"tesco",5
"19858",757058,"asda",5
"19859",757058,"sainsburys",9
"19860",757058,"tesco",12
"19861",757060,"morrisons",1
"19862",757060,"sainsburys",1
"19863",757068,"aldi & lidl",3
"19864",757076,"asda",3
"19865",757076,"morrisons",1
"19866",757076,"tesco",10
"19867",757079,"morrisons",1
"19868",757080,"asda",3
"19869",757080,"tesco",14
"19870",757083,"asda",14
"19871",757083,"morrisons",1
"19872",757084,"asda",12
"19873",757091,"asda",35
"19874",757092,"tesco",2
"19875",757095,"tesco",6
"19876",757098,"asda",2
"19877",757104,"asda",5
"19878",757104,"morrisons",5
"19879",757104,"sainsburys",1
"19880",757104,"tesco",8
"19881",757106,"sainsburys",2
"19882",757122,"asda",6
"19883",757122,"morrisons",1
"19884",757128,"asda",18
"19885",757128,"tesco",1
"19886",757130,"aldi & lidl",1
"19887",757131,"asda",1
"19888",757133,"asda",5
"19889",757140,"asda",3
"19890",757147,"tesco",4
"19891",757149,"asda",2
"19892",757149,"tesco",1
"19893",757150,"sainsburys",1
"19894",757165,"morrisons",1
"19895",757169,"morrisons",2
"19896",757169,"sainsburys",9
"19897",757171,"aldi & lidl",3
"19898",757172,"asda",4
"19899",757172,"tesco",2
"19900",757174,"morrisons",4
"19901",757177,"asda",12
"19902",757182,"morrisons",1
"19903",757182,"sainsburys",1
"19904",757184,"asda",3
"19905",757191,"asda",3
"19906",757191,"morrisons",1
"19907",757191,"tesco",1
"19908",757192,"sainsburys",34
"19909",757194,"aldi & lidl",4
"19910",757194,"asda",3
"19911",757194,"morrisons",1
"19912",757199,"morrisons",4
"19913",757199,"tesco",8
"19914",757200,"asda",2
"19915",757200,"sainsburys",1
"19916",757200,"tesco",14
"19917",757207,"sainsburys",3
"19918",757207,"tesco",3
"19919",757208,"tesco",6
"19920",757210,"asda",8
"19921",757216,"aldi & lidl",2
"19922",757218,"asda",1
"19923",757218,"tesco",9
"19924",757227,"sainsburys",2
"19925",757228,"aldi & lidl",6
"19926",757230,"sainsburys",2
"19927",757232,"sainsburys",1
"19928",757233,"sainsburys",2
"19929",757234,"morrisons",3
"19930",757234,"sainsburys",2
"19931",757234,"tesco",2
"19932",757235,"sainsburys",6
"19933",757235,"tesco",6
"19934",757237,"asda",2
"19935",757237,"morrisons",1
"19936",757243,"morrisons",4
"19937",757244,"asda",1
"19938",757251,"aldi & lidl",1
"19939",757251,"tesco",1
"19940",757254,"sainsburys",2
"19941",757256,"tesco",18
"19942",757258,"tesco",1
"19943",757259,"sainsburys",1
"19944",757259,"tesco",38
"19945",757266,"tesco",30
"19946",757274,"asda",1
"19947",757278,"tesco",1
"19948",757280,"tesco",4
"19949",757281,"morrisons",1
"19950",757282,"morrisons",1
"19951",757283,"morrisons",1
"19952",757283,"sainsburys",3
"19953",757286,"sainsburys",1
"19954",757286,"tesco",1
"19955",757293,"asda",1
"19956",757299,"tesco",1
"19957",757303,"asda",7
"19958",757303,"morrisons",1
"19959",757304,"tesco",1
"19960",757305,"tesco",3
"19961",757307,"tesco",13
"19962",757311,"morrisons",1
"19963",757312,"tesco",1
"19964",757320,"tesco",7
"19965",757324,"asda",2
"19966",757324,"tesco",7
"19967",757330,"asda",9
"19968",757331,"tesco",16
"19969",757332,"tesco",1
"19970",757338,"aldi & lidl",25
"19971",757338,"sainsburys",5
"19972",757340,"tesco",4
"19973",757346,"morrisons",2
"19974",757348,"asda",2
"19975",757351,"morrisons",5
"19976",757354,"tesco",10
"19977",757359,"aldi & lidl",2
"19978",757359,"asda",14
"19979",757361,"asda",2
"19980",757361,"morrisons",2
"19981",757361,"sainsburys",5
"19982",757361,"tesco",6
"19983",757371,"morrisons",1
"19984",757372,"aldi & lidl",18
"19985",757372,"tesco",1
"19986",757373,"asda",1
"19987",757373,"tesco",10
"19988",757387,"asda",3
"19989",757387,"morrisons",5
"19990",757387,"sainsburys",2
"19991",757387,"tesco",10
"19992",757394,"tesco",13
"19993",757399,"morrisons",1
"19994",757399,"tesco",27
"19995",757400,"morrisons",7
"19996",757400,"sainsburys",5
"19997",757400,"tesco",1
"19998",757401,"asda",1
"19999",757406,"tesco",1
"20000",757416,"tesco",1
"20001",757423,"sainsburys",2
"20002",757423,"tesco",5
"20003",757424,"asda",3
"20004",757424,"morrisons",2
"20005",757425,"asda",2
"20006",757425,"morrisons",6
"20007",757425,"tesco",3
"20008",757427,"tesco",1
"20009",757447,"morrisons",6
"20010",757447,"tesco",1
"20011",757448,"tesco",2
"20012",757449,"sainsburys",1
"20013",757452,"tesco",2
"20014",757456,"aldi & lidl",3
"20015",757456,"asda",4
"20016",757460,"tesco",22
"20017",757461,"morrisons",1
"20018",757471,"aldi & lidl",3
"20019",757471,"tesco",3
"20020",757476,"tesco",1
"20021",757477,"asda",2
"20022",757477,"morrisons",1
"20023",757477,"sainsburys",9
"20024",757477,"tesco",9
"20025",757482,"aldi & lidl",1
"20026",757482,"morrisons",1
"20027",757482,"tesco",1
"20028",757486,"sainsburys",11
"20029",757486,"tesco",9
"20030",757499,"asda",1
"20031",757504,"morrisons",5
"20032",757504,"tesco",3
"20033",757505,"morrisons",2
"20034",757507,"asda",1
"20035",757507,"tesco",4
"20036",757514,"tesco",1
"20037",757527,"asda",4
"20038",757531,"morrisons",14
"20039",757531,"tesco",1
"20040",757535,"asda",18
"20041",757535,"tesco",10
"20042",757544,"aldi & lidl",1
"20043",757544,"asda",1
"20044",757550,"tesco",1
"20045",757559,"sainsburys",1
"20046",757572,"asda",2
"20047",757572,"morrisons",4
"20048",757572,"sainsburys",2
"20049",757579,"tesco",2
"20050",757584,"aldi & lidl",1
"20051",757584,"asda",1
"20052",757592,"tesco",4
"20053",757593,"asda",3
"20054",757593,"sainsburys",1
"20055",757594,"asda",3
"20056",757595,"sainsburys",1
"20057",757595,"tesco",5
"20058",757596,"asda",1
"20059",757615,"morrisons",1
"20060",757615,"sainsburys",17
"20061",757626,"sainsburys",17
"20062",757627,"asda",10
"20063",757627,"tesco",4
"20064",757633,"tesco",1
"20065",757637,"tesco",11
"20066",757649,"asda",4
"20067",757670,"tesco",8
"20068",757682,"morrisons",6
"20069",757682,"tesco",8
"20070",757687,"sainsburys",1
"20071",757688,"sainsburys",1
"20072",757688,"tesco",1
"20073",757692,"morrisons",5
"20074",757692,"sainsburys",9
"20075",757696,"asda",3
"20076",757696,"morrisons",28
"20077",757696,"sainsburys",5
"20078",757696,"tesco",2
"20079",757700,"morrisons",8
"20080",757701,"tesco",3
"20081",757708,"sainsburys",4
"20082",757722,"asda",2
"20083",757722,"sainsburys",21
"20084",757734,"tesco",9
"20085",757735,"morrisons",2
"20086",757735,"tesco",18
"20087",757739,"asda",2
"20088",757744,"asda",2
"20089",757744,"tesco",2
"20090",757773,"sainsburys",2
"20091",757773,"tesco",2
"20092",757780,"morrisons",2
"20093",757802,"tesco",4
"20094",757804,"tesco",5
"20095",757811,"asda",5
"20096",757811,"tesco",1
"20097",757822,"tesco",5
"20098",757834,"asda",6
"20099",757834,"sainsburys",1
"20100",757847,"tesco",4
"20101",757850,"morrisons",1
"20102",757863,"tesco",37
"20103",757868,"morrisons",1
"20104",757879,"asda",3
"20105",757891,"aldi & lidl",1
"20106",757891,"tesco",4
"20107",757893,"asda",10
"20108",757898,"asda",1
